BOR;AN;nofinesset;nofinessej;INTMED;INTPHA;INTODO;INTGEN;INTURG;DOCJU;FFI;INTTOT
Q22;2013;440000503;440000313;;;;10;;;;10
Q22;2013;440000511;440000461;1;;;;;;;1
Q22;2013;440000552;440042141;;;;1;;;;1
Q22;2013;440000560;850009010;;;;5;;;;5
Q22;2013;440000701;440001220;;;;2;;;;2
Q22;2013;440000883;440042141;;;;1;;;;1
Q22;2013;440001113;490017258;20;2;;1;;;;23
Q22;2013;440001188;440018661;;;;4;;;;4
Q22;2013;440001287;440041531;;;;1;;;;1
Q22;2013;440001972;440003309;6;;;3;;;;9
Q22;2013;440003291;440000289;;4;;;;;;4
Q22;2013;440007607;440000057;2;;;;;;;2
Q22;2013;440012102;440000057;4;;;;;;;4
Q22;2013;440017598;440000289;69;6;0;7;;;0;82
Q22;2013;440024669;440042844;1;;;;;;;1
Q22;2013;440029338;440041895;1;;;;;;;1
Q22;2013;440046001;440042372;2;;;;;;;2
Q22;2013;440050433;440041895;4;0;0;0;;;0;4
Q22;2013;450000021;450000088;17;;;8;;;2;27
Q22;2013;450000047;450000096;0;;;2;;;;2
Q22;2013;450000062;450000104;;;;8;;;2;10
Q22;2013;450000070;450000112;1;0;0;0;;;0;1
Q22;2013;450000930;450002423;6;0;0;0;;;0;6
Q22;2013;450002613;450000088;65;4;;18;;;1;88
Q22;2013;460000045;460780083;0;0;0;3;;;0;3
Q22;2013;460000110;460780216;11;0;0;10;;;1;22
Q22;2013;460785090;;2;;;;;;;2
Q22;2013;470000308;930019484;1;1;;2;;;;4
Q22;2013;470000423;470000316;10;1;0;29;;;3;43
Q22;2013;470000431;470000324;;;;12;;;;12
Q22;2013;470000480;470001660;0;0;0;13;;;2;15
Q22;2013;470000563;470000381;1;;;1;;;;2
Q22;2013;470005406;470000316;0;0;0;2;;;1;3
Q22;2013;480000017;480780097;5;;;7;;;;12
Q22;2013;480000058;480780147;1;;;;;;;1
Q22;2013;490000049;490000031;221;19;;60;;;7;307
Q22;2013;490000106;490000163;16;;;2;;;;18
Q22;2013;490000155;490017258;21;1;0;0;;;0;22
Q22;2013;490000239;490015765;;1;;;;;;1
Q22;2013;490000254;490015765;;;;1;;;;1
Q22;2013;490000601;490015856;;;;1;;;;1
Q22;2013;490000635;490000676;21;2;0;36;;;1;60
Q22;2013;490000650;490007689;1;;;;;;;1
Q22;2013;490001765;490528452;5;;;17;;;3;25
Q22;2013;490002979;490535705;1;;;;;;;1
Q22;2013;490009248;490535168;;;;2;;;;2
Q22;2013;490015906;490000197;1;;;;;;;1
Q22;2013;490016870;440048643;;;;1;;;;1
Q22;2013;490529005;490000031;;;;6;;;;6
Q22;2013;490531910;490535093;6;;;;;;;6
Q22;2013;490536224;490000031;;;;1;;;;1
Q22;2013;490537040;490535093;;;;2;;;;2
Q22;2013;500000021;500000054;10;1;;14;;;1;26
Q22;2013;500000187;500000013;40;2;;;;;4;46
Q22;2013;500000229;500000567;1;;;;;;;1
Q22;2013;500000260;500000054;1;;;8;;;;9
Q22;2013;500000427;500000096;0;0;0;0;;;2;2
Q22;2013;500000450;500000112;17;0;0;29;;;0;46
Q22;2013;500000575;500000245;;;;;;;1;1
Q22;2013;500012687;310021118;1;0;0;0;;;0;1
Q22;2013;500015185;;4;;;;;;;4
Q22;2013;500021423;500000567;1;;;;;;;1
Q22;2013;500021449;500018296;1;;;;;;;1
Q22;2013;510000169;510000037;14;1;;14;;;;29
Q22;2013;510000185;510000532;2;;;;;;;2
Q22;2013;510000219;510000052;18;;;;;;;18
Q22;2013;510000235;510000060;6;1;;13;;;;20
Q22;2013;510000250;510000078;3;0;0;1;;;0;4
Q22;2013;510000516;510000136;20;2;0;0;;;0;22
Q22;2013;510002447;510000029;148;18;0;13;;;1;180
Q22;2013;510002454;510000029;5;0;0;5;;;0;10
Q22;2013;510002470;510000029;15;0;0;4;;;1;20
Q22;2013;510004302;510000029;286;20;13;181;;;1;501
Q22;2013;510023922;100006279;2;;;;;;;2
Q22;2013;520000027;520780032;8;0;0;3;;;;11
Q22;2013;520000043;520780057;;;;;;;1;1
Q22;2013;520000068;520780073;7;;;12;;;;19
Q22;2013;520000076;520780081;5;;;;;;;5
Q22;2013;530000017;530000025;12;;;3;;;1;16
Q22;2013;530000173;530000074;2;;;15;;;;17
Q22;2013;530000264;530000371;12;1;;28;;;0;41
Q22;2013;540000015;540023264;24;;;;;;2;26
Q22;2013;540000023;540000049;1;0;0;6;;;1;8
Q22;2013;540000155;540000080;;1;;8;;;;9
Q22;2013;540000163;540020112;14;;;;;;;14
Q22;2013;540000296;540000106;1;;;;;;;1
Q22;2013;540000312;540000114;1;0;0;1;;;;2
Q22;2013;540000395;540000122;3;;;;;;;3
Q22;2013;540000478;540003449;2;;;;;;;2
Q22;2013;540000585;540006707;0;0;0;0;;;1;1
Q22;2013;540000668;540006707;;;;1;;;4;5
Q22;2013;540001070;540000767;4;;;13;;;1;18
Q22;2013;540001096;570010181;;;;9;;;;9
Q22;2013;540001138;540002078;78;8;9;103;;;8;206
Q22;2013;540001286;540003019;30;1;;;;;;31
Q22;2013;540002698;540002078;194;27;;29;;;9;259
Q22;2013;540003043;540002078;2;;;5;;;1;8
Q22;2013;540006459;540002078;;;;2;;;;2
Q22;2013;540006830;540000767;1;;;;;;;1
Q22;2013;540009412;540019726;2;;;;;;;2
Q22;2013;540009701;540019726;3;;;;;;;3
Q22;2013;540010568;540010519;1;;;;;;;1
Q22;2013;540013737;540019726;2;;;;;;;2
Q22;2013;540014073;540000056;20;1;;;;;;21
Q22;2013;540014149;540000122;1;;;;;;;1
Q22;2013;540020146;540006707;1;;;;;;4;5
Q22;2013;540023256;540020963;1;;;;;;;1
Q22;2013;550000012;550000020;25;1;0;;;;1;27
Q22;2013;550000038;550000046;;;;2;;;;2
Q22;2013;550000434;550003354;14;;;;;;2;16
Q22;2013;550003362;550000020;1;;;1;;;1;3
Q22;2013;560000127;560023210;35;1;;22;;;;58
Q22;2013;560000135;560005746;28;3;;26;;;;57
Q22;2013;560000143;560014748;;1;;10;;;3;14
Q22;2013;560000192;560000044;9;1;;;;;;10
Q22;2013;560000200;560023210;;;;4;;;;4
Q22;2013;560000382;560002032;9;;;;;;1;10
Q22;2013;560000697;560002677;3;;;;;;;3
Q22;2013;560008799;560013989;1;;;;;;;1
Q22;2013;570000059;570025254;16;0;0;0;;;2;18
Q22;2013;570000091;750050759;1;0;0;0;;;0;1
Q22;2013;570000117;570015099;;;;10;;;4;14
Q22;2013;570000125;570015099;;;;;;;1;1
Q22;2013;570000216;570010173;1;1;;;;;;2
Q22;2013;570000281;570005165;1;;;3;;;;4
Q22;2013;570000349;570005165;23;1;1;24;;;8;57
Q22;2013;570000448;750050759;;;;2;;;;2
Q22;2013;570000596;750821092;14;2;;27;;;;43
Q22;2013;570000646;570001115;1;;;;;;;1
Q22;2013;570000687;570025254;2;0;0;0;;;1;3
Q22;2013;570000885;570000133;2;;;;;;1;3
Q22;2013;570000893;570000141;6;;;;;;2;8
Q22;2013;570000901;570000158;1;1;;18;;;;20
Q22;2013;570000950;570000398;;;;1;;;;1
Q22;2013;570001016;570000513;10;;;;;;;10
Q22;2013;570001057;570023630;4;;;;;;;4
Q22;2013;570001099;570023630;3;;;;;;;3
Q22;2013;570005256;570005165;3;;;2;;;;5
Q22;2013;570011205;570005165;;;;1;;;;1
Q22;2013;570015750;570005165;1;;;;;;;1
Q22;2013;570026252;570023630;12;;;;;;;12
Q22;2013;570026682;570005165;48;3;1;30;;;24;106
Q22;2013;580004836;580780039;;;;1;;;;1
Q22;2013;580972636;580780971;3;;;;;;;3
Q22;2013;580972693;580780039;7;2;;13;;;;22
Q22;2013;590000014;590780052;3;;;1;;;;4
Q22;2013;590000097;590780185;0;0;0;0;;;1;1
Q22;2013;590000105;590780193;30;;;2;;;;32
Q22;2013;590000113;590053120;0;0;0;0;;;1;1
Q22;2013;590000121;590780227;16;2;0;18;;;3;39
Q22;2013;590000188;590780334;56;4;0;3;;;0;63
Q22;2013;590000337;590781415;21;3;;27;;;6;57
Q22;2013;590000428;590781605;6;3;;24;;;1;34
Q22;2013;590000477;590781670;1;;;;;;;1
Q22;2013;590000535;590781803;;;;16;;;1;17
Q22;2013;590000592;590782165;10;1;;2;;;1;14
Q22;2013;590000618;590782215;58;4;0;38;;;7;107
Q22;2013;590000691;590782439;0;1;0;2;;;0;3
Q22;2013;590000758;590782637;8;4;;19;;;5;36
Q22;2013;590000766;590782645;;;;3;;;;3
Q22;2013;590000774;590782652;5;;;;;;;5
Q22;2013;590000782;590782660;13;1;;5;;;2;21
Q22;2013;590000790;590782678;15;0;0;1;;;2;18
Q22;2013;590001004;590783239;27;1;;26;;;17;71
Q22;2013;590001418;590034740;15;1;0;9;;;0;25
Q22;2013;590001442;590784245;1;;;;;;;1
Q22;2013;590001582;590785663;;;;3;;;;3
Q22;2013;590006607;590780193;98;2;;13;;;5;118
Q22;2013;590033429;590782421;0;0;0;1;;;0;1
Q22;2013;590045407;590780193;;;;3;;;;3
Q22;2013;590049565;780020715;;;;2;;;;2
Q22;2013;590052049;590006268;15;1;;;;;;16
Q22;2013;590780060;590000022;2;;;;;;;2
Q22;2013;590780268;590053955;1;;;;;;;1
Q22;2013;590780284;590051801;36;2;;13;;;2;53
Q22;2013;590784864;590780193;41;;;5;;;2;48
Q22;2013;590784898;590780193;10;;;5;;;;15
Q22;2013;590785341;750005068;1;;;;;;;1
Q22;2013;590785374;620001834;3;;;;;;;3
Q22;2013;590787529;590782215;7;0;0;0;;;0;7
Q22;2013;590787586;590780193;51;1;;4;;;3;59
Q22;2013;590788865;590782421;0;0;0;2;;;0;2
Q22;2013;590791562;590782421;9;;;2;;;;11
Q22;2013;590791729;590781902;2;;;;;;;2
Q22;2013;590796975;590780193;214;40;15;54;;;9;332
Q22;2013;590797353;590051801;30;2;;24;;;4;60
Q22;2013;590801106;590782421;46;;;22;;;1;69
Q22;2013;590804696;590781902;25;1;;26;;;1;53
Q22;2013;590811279;590780193;169;1;;16;;;9;195
Q22;2013;590812186;590782421;0;0;0;2;;;0;2
Q22;2013;600000012;600100028;17;;;;;;;17
Q22;2013;600000053;600101984;6;1;;2;;;4;13
Q22;2013;600000152;600100572;0;1;0;0;;;0;1
Q22;2013;600000186;600100648;3;;;3;;;;6
Q22;2013;600000194;600100713;33;5;0;19;;;3;60
Q22;2013;600000285;600100721;0;0;0;3;;;0;3
Q22;2013;600000467;600101984;35;3;;3;;;4;45
Q22;2013;600107049;;1;;;;;;;1
Q22;2013;600113476;600100721;16;3;0;41;;;6;66
Q22;2013;610000028;610780025;3;0;0;0;;;0;3
Q22;2013;610000051;610780082;14;1;;16;;;4;35
Q22;2013;610000069;610780090;6;1;;;;;1;8
Q22;2013;610000119;610780165;8;0;0;16;;;3;27
Q22;2013;610788325;610780165;2;0;0;0;;;0;2
Q22;2013;620000026;620003814;;;;;;;2;2
Q22;2013;620000034;620100057;23;;;20;;;3;46
Q22;2013;620000224;620100651;15;4;;25;;;6;50
Q22;2013;620000240;620100677;2;;;2;;;;4
Q22;2013;620000257;620100685;45;3;;33;;;1;82
Q22;2013;620000281;620101287;10;;;4;;;1;15
Q22;2013;620000323;620101337;12;1;;14;;;7;34
Q22;2013;620000349;620101360;;1;;21;;;5;27
Q22;2013;620000653;620103440;21;1;;11;;;2;35
Q22;2013;620001834;;1;;;;;;;1
Q22;2013;620003202;620103432;4;;;8;;;2;14
Q22;2013;620003376;620001834;3;;;;;;;3
Q22;2013;620003822;620003814;;;;;;;2;2
Q22;2013;620027664;620003814;;;;;;;1;1
Q22;2013;620100347;590039863;1;;;;;;;1
Q22;2013;630000016;630180032;0;0;0;1;;;0;1
Q22;2013;630000131;630003168;1;;;1;;;;2
Q22;2013;630000149;630780302;5;;;;;;;5
Q22;2013;630000404;630780989;142;18;;21;;;9;190
Q22;2013;630000412;630780997;;;;4;;;;4
Q22;2013;630000420;630781003;8;1;;5;;;;14
Q22;2013;630000438;630781011;11;;;;;;;11
Q22;2013;630000446;630781029;9;1;0;9;;;0;19
Q22;2013;630000479;630781110;28;3;0;1;;;2;34
Q22;2013;630000487;630781136;1;;;;;;;1
Q22;2013;630010296;630010270;;;;1;;;;1
Q22;2013;630780179;630011534;;;;1;;;;1
Q22;2013;630780195;630786754;13;;;;;;;13
Q22;2013;630780526;630009991;;;;2;;;;2
Q22;2013;630781268;630780989;103;5;10;9;;;5;132
Q22;2013;630781755;630011518;5;;;;;;;5
Q22;2013;630781771;630780989;18;;;;;;1;19
Q22;2013;630781839;630000826;1;;;;;;;1
Q22;2013;630783538;630780989;4;;;2;;;;6
Q22;2013;640000162;640780417;33;;;29;;;;62
Q22;2013;640000402;640780813;;;;7;;;2;9
Q22;2013;640000410;640780821;;;;8;;;;8
Q22;2013;640000436;640780862;8;;;1;;;1;10
Q22;2013;640000600;640781290;33;2;;37;;;6;78
Q22;2013;640780185;640000089;1;;;;;;;1
Q22;2013;640780755;640780417;;;;7;;;;7
Q22;2013;640780946;640000469;1;;;;;;;1
Q22;2013;640784278;640780417;2;;;;;;;2
Q22;2013;650000045;650780158;0;0;0;8;;;0;8
Q22;2013;650000052;650780166;0;;;3;;;;3
Q22;2013;650000060;650780174;4;;;;;;;4
Q22;2013;650000417;650783160;19;0;0;16;;;2;37
Q22;2013;650780141;650783160;;;;1;;;;1
Q22;2013;650780182;650783160;;;;2;;;;2
Q22;2013;650784218;650780174;3;;;1;;;;4
Q22;2013;660000084;660780180;41;1;;44;;;1;87
Q22;2013;660000092;660780198;4;1;0;0;;;0;5
Q22;2013;660780214;660000118;2;1;;2;;;;5
Q22;2013;660780784;660000407;1;;;;;;;1
Q22;2013;660790387;660790379;;;;1;;;;1
Q22;2013;670000025;670780055;163;15;14;27;;;47;266
Q22;2013;670000033;670780063;17;1;;;;;;18
Q22;2013;670000058;670013366;16;;;2;;;;18
Q22;2013;670000157;670780337;21;1;;36;;;5;63
Q22;2013;670000165;670780345;2;1;;29;;;;32
Q22;2013;670000215;680000643;;;;6;;;;6
Q22;2013;670000272;670780543;;;;2;;;;2
Q22;2013;670000306;670780584;;;;4;;;;4
Q22;2013;670000397;670780691;;;;25;;;;25
Q22;2013;670000405;670780709;;;;2;;;;2
Q22;2013;670000603;670781152;5;;;1;;;1;7
Q22;2013;670009109;670780055;9;;;;;;4;13
Q22;2013;670780113;670780055;11;;;5;;;;16
Q22;2013;670780121;670013754;4;;;2;;;;6
Q22;2013;670780162;670000108;1;;;;;;;1
Q22;2013;670780170;670000116;1;0;0;0;;;0;1
Q22;2013;670780188;670014604;;;;5;;;;5
Q22;2013;670780212;670014604;;1;;5;;;;6
Q22;2013;670780378;670000785;0;;;2;;;;2
Q22;2013;670781129;670013754;1;;;4;;;;5
Q22;2013;670783273;670780055;153;37;;38;;;34;262
Q22;2013;670797539;670014604;3;;;;;;;3
Q22;2013;670798636;670014604;3;;;;;;;3
Q22;2013;670799550;670780055;;;;4;;;;4
Q22;2013;680000544;680000395;3;;;;;;;3
Q22;2013;680000577;680000411;;;;1;;;;1
Q22;2013;680000601;680000437;0;0;0;2;;;0;2
Q22;2013;680000627;680000486;13;0;0;14;;;2;29
Q22;2013;680000684;680000973;42;5;0;28;;;21;96
Q22;2013;680000700;680001005;;;;2;;;;2
Q22;2013;680000874;680001179;7;;;;;;1;8
Q22;2013;680000882;680016011;;;;3;;;;3
Q22;2013;680001195;680016011;3;;;;;;1;4
Q22;2013;680001245;680000973;7;;;13;;;0;20
Q22;2013;680001617;680016011;1;;;;;;;1
Q22;2013;680003324;680014495;;;;2;;;;2
Q22;2013;680004546;680000486;34;4;0;40;;;25;103
Q22;2013;680004553;680000486;0;0;0;9;;;0;9
Q22;2013;680004579;680000973;;;;4;;;;4
Q22;2013;690000013;690780036;4;1;;;;;;5
Q22;2013;690000021;690780044;25;;;;;;2;27
Q22;2013;690000088;690780101;35;2;1;4;;;2;44
Q22;2013;690000096;690780119;7;;;;;;2;9
Q22;2013;690000245;690780432;;;;6;;;;6
Q22;2013;690000401;750000218;;;;7;;;2;9
Q22;2013;690000427;750721334;;;;;;;8;8
Q22;2013;690000575;690782222;34;2;;50;;;7;93
Q22;2013;690000625;690782271;5;1;;4;;;1;11
Q22;2013;690000773;690782925;;1;;3;;;;4
Q22;2013;690000880;690783220;33;3;;;;;;36
Q22;2013;690007539;690781810;94;9;;16;;;8;127
Q22;2013;690019849;690781810;3;;;;;;1;4
Q22;2013;690022959;690000732;1;;;;;;;1
Q22;2013;690023411;690000252;2;;;;;;;2
Q22;2013;690030283;920000395;;1;;3;;;;4
Q22;2013;690780093;750821092;19;;;32;;;;51
Q22;2013;690780358;690000195;1;0;0;0;;;0;1
Q22;2013;690780416;690031190;1;;;;;;6;7
Q22;2013;690780515;690000294;1;;;;;;;1
Q22;2013;690780549;750043994;1;;;;;;;1
Q22;2013;690780648;690036900;4;;;;;;;4
Q22;2013;690781737;750721334;3;;;;;;;3
Q22;2013;690781745;690000542;1;;;;;;;1
Q22;2013;690781836;690006598;8;;;;;;2;10
Q22;2013;690782081;750005068;1;;;;;;;1
Q22;2013;690782834;690000724;6;0;0;0;;;0;6
Q22;2013;690783154;690781810;122;20;2;29;;;16;189
Q22;2013;690784137;690781810;131;18;1;26;;;14;190
Q22;2013;690784152;690781810;104;16;15;10;;;8;153
Q22;2013;690784178;690781810;39;;;4;;;9;52
Q22;2013;690784186;690781810;47;9;;4;;;6;66
Q22;2013;690784194;690781810;3;2;;3;;;;8
Q22;2013;690784202;690781810;8;;;2;;;;10
Q22;2013;690787429;690781810;;;;4;;;;4
Q22;2013;690787452;690781810;1;2;;3;;;;6
Q22;2013;690787478;690781810;;1;;4;;;1;6
Q22;2013;690788930;690001623;;;;2;;;;2
Q22;2013;690790472;690029723;;;;1;;;;1
Q22;2013;690796727;;13;;;2;;;;15
Q22;2013;690803044;690000450;2;;;;;;;2
Q22;2013;690805361;690805353;26;2;;17;;;3;48
Q22;2013;690807599;690006598;7;;;;;;;7
Q22;2013;700000011;700780026;;;;2;;;;2
Q22;2013;700000029;700004591;12;;;12;;;4;28
Q22;2013;700780042;250006335;1;;;;;;;1
Q22;2013;700780075;700004096;11;;;1;;;2;14
Q22;2013;710006859;710000118;3;;;;;;;3
Q22;2013;710010067;710780644;3;;;9;;;1;13
Q22;2013;710010786;710781451;;;;6;;;;6
Q22;2013;710780917;710000274;2;;;;;;;2
Q22;2013;710781139;750721334;2;0;0;0;;;0;2
Q22;2013;710781824;710000464;1;;;;;;;1
Q22;2013;710972282;710781451;1;0;0;0;;;0;1
Q22;2013;710978230;710781329;11;;;;;;;11
Q22;2013;710978263;710780958;30;2;0;16;;;0;48
Q22;2013;710978289;710780263;35;1;0;13;;;2;51
Q22;2013;710978313;710976705;11;;;;;;;11
Q22;2013;710978347;710781204;5;;;10;;;;15
Q22;2013;720000033;720000025;73;3;;45;;;2;123
Q22;2013;720000041;720000058;11;0;0;0;;;0;11
Q22;2013;720000249;720000645;3;;;1;;;;4
Q22;2013;720000389;720012749;;;;1;;;;1
Q22;2013;720000413;720008390;;;;2;;;;2
Q22;2013;720000470;610780082;1;;;;;;;1
Q22;2013;720000744;720000454;2;;;3;;;;5
Q22;2013;720016179;720016724;1;;;19;;;;20
Q22;2013;720018100;750720575;2;;;;;;;2
Q22;2013;730000031;730000015;29;3;0;48;;;12;92
Q22;2013;730000098;730780111;0;1;0;3;;;1;5
Q22;2013;730000262;730002839;1;;;5;;;;6
Q22;2013;730000304;730780582;5;;;;;;;5
Q22;2013;730783552;730000015;;;;4;;;;4
Q22;2013;730783644;730780111;2;0;0;3;;;0;5
Q22;2013;740000237;740781133;40;0;0;50;;;0;90
Q22;2013;740000302;740781216;0;0;0;3;;;0;3
Q22;2013;740000328;740790381;13;0;0;3;;;3;19
Q22;2013;740000583;740785035;;;;;;;1;1
Q22;2013;740013412;740781133;1;;;1;;;;2
Q22;2013;740780085;920000395;;;;2;;;;2
Q22;2013;740781141;740790258;9;1;;23;;;;33
Q22;2013;740781224;740001839;;;;16;;;;16
Q22;2013;750000481;750110025;17;;;2;;;9;28
Q22;2013;750000499;750140014;55;5;0;0;;;5;65
Q22;2013;750000507;750040628;;;;3;;;;3
Q22;2013;750000523;750150120;86;6;;;;;23;115
Q22;2013;750000549;750150229;35;;;;;;12;47
Q22;2013;750006348;910140011;8;;;;;;;8
Q22;2013;750006538;940016819;8;0;0;0;;;0;8
Q22;2013;750007668;750719270;1;;;;;;;1
Q22;2013;750023749;750034308;24;;;;;;9;33
Q22;2013;750039448;750720914;8;;;;;;2;10
Q22;2013;750041543;750712184;0;0;13;5;;;1;19
Q22;2013;750042459;750712341;;;;1;;;;1
Q22;2013;750047318;750831059;2;1;;;;;;3
Q22;2013;750052037;;3;;;;;;;3
Q22;2013;750100018;750712184;21;5;0;8;;;3;37
Q22;2013;750100042;750712184;102;13;0;40;;;27;182
Q22;2013;750100075;750712184;93;19;0;10;;;27;149
Q22;2013;750100083;750712184;6;2;2;10;;;4;24
Q22;2013;750100091;750712184;81;17;0;19;;;14;131
Q22;2013;750100109;750712184;76;6;0;18;;;10;110
Q22;2013;750100125;750712184;215;32;20;26;;;44;337
Q22;2013;750100166;750712184;159;24;0;13;;;29;225
Q22;2013;750100208;750712184;125;17;1;11;;;35;189
Q22;2013;750100216;750712184;0;0;0;1;;;0;1
Q22;2013;750100232;750712184;102;17;0;30;;;41;190
Q22;2013;750100273;750712184;75;12;0;17;;;15;119
Q22;2013;750100299;750712184;1;0;0;8;;;0;9
Q22;2013;750120016;750821092;27;1;;5;;;;33
Q22;2013;750150013;750811887;0;0;0;0;;;4;4
Q22;2013;750150104;750720476;18;;;;;;6;24
Q22;2013;750150146;750720609;7;;;;;;3;10
Q22;2013;750150237;750006728;16;;;;;;;16
Q22;2013;750150260;750006728;10;;;;;;;10
Q22;2013;750150310;750806853;1;;;;;;2;3
Q22;2013;750160012;750813321;37;2;;;;;6;45
Q22;2013;750170102;750721391;2;;;;;;;2
Q22;2013;750170235;750005068;2;;;;;;;2
Q22;2013;750300774;750000895;;;;;;;1;1
Q22;2013;750801441;750712184;1;0;0;9;;;0;10
Q22;2013;750803447;750712184;91;18;0;18;;;27;154
Q22;2013;750803454;750712184;76;11;0;15;;;27;129
Q22;2013;750806226;750712184;1;1;0;0;;;0;2
Q22;2013;750831067;750831059;2;1;;;;;;3
Q22;2013;760000018;760780023;29;2;;21;;;;52
Q22;2013;760000059;760780064;;;;2;;;;2
Q22;2013;760000141;760780239;;1;2;8;;;;11
Q22;2013;760000158;760780239;296;36;1;42;;;19;394
Q22;2013;760000166;760780247;30;6;;;;;;36
Q22;2013;760000182;760780262;5;;;4;;;;9
Q22;2013;760000190;760780270;43;;;;;;3;46
Q22;2013;760000356;760780726;3;;;;;;;3
Q22;2013;760000364;760780734;0;0;0;8;;;0;8
Q22;2013;760000372;760780742;;;;;;;5;5
Q22;2013;760000463;760024042;29;2;;18;;;;49
Q22;2013;760000620;760782227;;1;;3;;;;4
Q22;2013;760017079;760017038;1;;;;;;;1
Q22;2013;760021329;760000448;1;;;;;;;1
Q22;2013;760780619;760000307;1;;;;;;;1
Q22;2013;760780692;760025734;5;;;;;;0;5
Q22;2013;760781070;760780726;10;;;;;;1;11
Q22;2013;760783035;750721334;;;;;;;2;2
Q22;2013;760783522;760780239;41;1;;10;;;3;55
Q22;2013;760783530;760780239;;;;1;;;;1
Q22;2013;760805770;760780726;49;2;1;28;;;10;90
Q22;2013;770000131;770110013;;;;10;;;4;14
Q22;2013;770000149;770110021;;;;13;;;2;15
Q22;2013;770000156;770110054;15;;;13;;;23;51
Q22;2013;770000164;770110062;5;;;;;;;5
Q22;2013;770000214;770130052;;;;1;;;;1
Q22;2013;770000446;770700185;14;;;26;;;23;63
Q22;2013;770016087;770016137;3;1;;;;;;4
Q22;2013;770019032;770170017;25;;;22;;;6;53
Q22;2013;770700011;750042590;;;;;;;1;1
Q22;2013;780000287;780110011;3;;;18;;;6;27
Q22;2013;780000295;780002697;;;;7;;;8;15
Q22;2013;780000311;780001236;34;1;;32;;;16;83
Q22;2013;780000329;780110052;;;;19;;;4;23
Q22;2013;780000337;780001236;4;4;;11;;;1;20
Q22;2013;780000345;780110078;;;;1;;;;1
Q22;2013;780000402;780140026;10;;;;;;;10
Q22;2013;780000410;780140059;2;;;;;;;2
Q22;2013;780140018;750005068;5;;;;;;;5
Q22;2013;780150033;780020715;;;;1;;;;1
Q22;2013;780150066;780808614;;;;5;;;;5
Q22;2013;780800256;780110078;62;6;;29;;;18;115
Q22;2013;790000087;790000012;38;2;;36;;;;76
Q22;2013;790000095;790006654;1;;;7;;;;8
Q22;2013;790000103;790006654;;;;2;;;;2
Q22;2013;790003537;790006654;1;1;;4;;;;6
Q22;2013;800000143;800000028;12;1;0;10;;;0;23
Q22;2013;800000184;800000036;1;;;;;;;1
Q22;2013;800000192;800000044;242;;;;;;;242
Q22;2013;800000200;800000051;1;;;;;;;1
Q22;2013;800000226;800000069;;;;8;;;;8
Q22;2013;800000275;800000077;;;;2;;;;2
Q22;2013;800000390;800000085;0;0;0;8;;;0;8
Q22;2013;800000432;800000093;1;;;2;;;;3
Q22;2013;800000457;800000119;13;1;;2;;;2;18
Q22;2013;800000614;800000044;;;;11;;;;11
Q22;2013;800002610;800000044;17;;;;;;;17
Q22;2013;800006124;800000044;132;;;;;;;132
Q22;2013;800012528;800003071;2;;;;;;;2
Q22;2013;810000232;810099903;1;;;;;;;1
Q22;2013;810000505;810000331;11;0;0;10;;;2;23
Q22;2013;810000521;810000380;13;;;22;;;2;37
Q22;2013;810000562;810000455;7;;;;;;;7
Q22;2013;810100008;;7;;;;;;;7
Q22;2013;820000032;820000016;20;1;;26;;;;47
Q22;2013;820004067;820000016;1;;;;;;;1
Q22;2013;830000279;830100517;4;;;2;;;1;7
Q22;2013;830000287;830100525;;;;12;;;1;13
Q22;2013;830000295;830100533;;;;10;;;;10
Q22;2013;830000311;830100566;10;1;0;18;;;2;31
Q22;2013;830000337;830100590;;;;2;;;;2
Q22;2013;830000345;830100616;21;;;25;;;4;50
Q22;2013;830000600;830101200;1;1;;;;;;2
Q22;2013;830100087;750043994;1;;;;;;;1
Q22;2013;830100558;690781810;1;;;;;;3;4
Q22;2013;830100574;750821092;41;1;;40;;;;82
Q22;2013;830100608;830100616;1;;;2;;;;3
Q22;2013;830100764;830000436;;;;2;;;;2
Q22;2013;830100814;750043994;1;;;;;;;1
Q22;2013;840000343;840000012;7;;;;;;;7
Q22;2013;840000350;840000657;2;;;5;;;1;8
Q22;2013;840000392;840000046;;;;7;;;;7
Q22;2013;840000418;840004659;2;;;;;;;2
Q22;2013;840000483;840000087;1;;;6;;;;7
Q22;2013;840000491;130041916;;1;;;;;;1
Q22;2013;840000541;840000137;10;1;;;;;;11
Q22;2013;840001861;840006597;17;0;0;36;;;2;55
Q22;2013;850000142;850000019;52;2;1;28;;;;83
Q22;2013;850000175;850009010;;;;12;;;;12
Q22;2013;850000191;850000043;;;;2;;;;2
Q22;2013;850000209;850000019;;;;7;;;;7
Q22;2013;850000225;850000019;;;;4;;;;4
Q22;2013;850000241;850000084;14;1;0;0;;;0;15
Q22;2013;850000258;850000092;6;;;3;;;;9
Q22;2013;850000647;850011453;2;;;;;;;2
Q22;2013;850009630;850000035;9;;;;;;2;11
Q22;2013;860000017;860780048;;;;;;;35;35
Q22;2013;860000025;860780063;18;1;;;;;;19
Q22;2013;860000223;860013077;278;25;;173;;;2;478
Q22;2013;860011014;860013077;;;;1;;;;1
Q22;2013;870000064;870000015;134;38;1;24;;;7;204
Q22;2013;870000098;870000023;6;;;10;;;;16
Q22;2013;870000171;870015336;;;;2;;;;2
